created_at,id,text,hashtags,urls,source,in_reply_to_status_id,usr_id,usr_name,screen_name,usr_location,usr_url,protected,followers_count,friends_count,usr_created,geo_enabled,verified,usr_lang,geo,id,place_type,name,country_code,retweet_count,favorite_count,favorited,lang
Wed Apr 24 16:37:55 +0000 2019,1121090905132417029,And rather than try and make people feel accepted and loved you find things to pick apart like the world isn’t full… https://t.co/wxnywvlnKd,[],['https://twitter.com/i/web/status/1121090905132417029'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.1210909042181202e+18,27260086,Justin Bieber,justinbieber,,https://t.co/r6Zj8zy1lK,False,105365057,295830,Sat Mar 28 16:41:22 +0000 2009,False,True,en,,,,,,12566,71443,False,en
Wed Apr 24 16:37:55 +0000 2019,1121090904218120192,And rather than being positive you belittle people. Think about how awesome it felt for me to be on that stage afte… https://t.co/FZqxnrh9JZ,[],['https://twitter.com/i/web/status/1121090904218120192'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.1210909031904051e+18,27260086,Justin Bieber,justinbieber,,https://t.co/r6Zj8zy1lK,False,105365057,295830,Sat Mar 28 16:41:22 +0000 2009,False,True,en,,,,,,8791,45365,False,en
Wed Apr 24 16:37:54 +0000 2019,1121090903190405120,@Morgan_Stewart imagine if you spent even half the time you spend laughing at other peoples expense actually buildi… https://t.co/wRD0Olkpo6,[],['https://twitter.com/i/web/status/1121090903190405120'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,27260086,Justin Bieber,justinbieber,,https://t.co/r6Zj8zy1lK,False,105365057,295830,Sat Mar 28 16:41:22 +0000 2009,False,True,en,,,,,,13939,82702,False,en
Wed Apr 24 16:17:42 +0000 2019,1121085818452566017,@Morgan_Stewart just saw a video of you ripping me to shreds saying I was lip-syncing. They played the song and i j… https://t.co/gjUMscLmtQ,[],['https://twitter.com/i/web/status/1121085818452566017'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,27260086,Justin Bieber,justinbieber,,https://t.co/r6Zj8zy1lK,False,105365057,295830,Sat Mar 28 16:41:22 +0000 2009,False,True,en,,,,,,3504,10873,False,en
Mon Apr 22 08:42:21 +0000 2019,1120246451005616129,Thank you @ArianaGrande . Thank you @coachella. That felt right. Love you.,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,27260086,Justin Bieber,justinbieber,,https://t.co/r6Zj8zy1lK,False,105365057,295830,Sat Mar 28 16:41:22 +0000 2009,False,True,en,,,,,,50597,329683,False,en
Fri Apr 19 03:56:49 +0000 2019,1119087430911414273,RT @lildickytweets: this is about to be of of the more monumental moments in human history. join the premiere right now. i am logging in. h…,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,27260086,Justin Bieber,justinbieber,,https://t.co/r6Zj8zy1lK,False,105365057,295830,Sat Mar 28 16:41:22 +0000 2009,False,True,en,,,,,,29492,0,False,en
Wed Apr 17 18:55:05 +0000 2019,1118588708960079872,Let’s save the earth @lildickytweets . Tomorrow night song and video 🌎 https://t.co/g0iXnpYfQd,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,27260086,Justin Bieber,justinbieber,,https://t.co/r6Zj8zy1lK,False,105365057,295830,Sat Mar 28 16:41:22 +0000 2009,False,True,en,,,,,,51468,200823,False,en
Mon Apr 15 19:01:10 +0000 2019,1117865465131352064,Friday. Let’s save the world @lildickytweets https://t.co/DsSOWWLyJ8,[],['https://twitter.com/JDBiebsen/status/1117862633762217988'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,27260086,Justin Bieber,justinbieber,,https://t.co/r6Zj8zy1lK,False,105365057,295830,Sat Mar 28 16:41:22 +0000 2009,False,True,en,,,,,,25027,120942,False,en
Mon Apr 15 19:00:27 +0000 2019,1117865286915354625,Amazing show @ArianaGrande . Super proud of you. Had a moment mid show :) @billieeilish https://t.co/UA3ci8QiV9,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,27260086,Justin Bieber,justinbieber,,https://t.co/r6Zj8zy1lK,False,105365057,295830,Sat Mar 28 16:41:22 +0000 2009,False,True,en,,,,,,82229,373474,False,en
Sun Apr 14 08:18:12 +0000 2019,1117341268793626624,Proud of you @billieeilish,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,27260086,Justin Bieber,justinbieber,,https://t.co/r6Zj8zy1lK,False,105365057,295830,Sat Mar 28 16:41:22 +0000 2009,False,True,en,,,,,,55707,386749,False,en
Wed Apr 10 15:50:25 +0000 2019,1116005520576376833,RT @lildickytweets: New song and video next week,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,27260086,Justin Bieber,justinbieber,,https://t.co/r6Zj8zy1lK,False,105365057,295830,Sat Mar 28 16:41:22 +0000 2009,False,True,en,,,,,,8954,0,False,en
Fri Mar 29 03:27:00 +0000 2019,1111469778894577664,Hong Kong https://t.co/SNBgCXWHuz,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,27260086,Justin Bieber,justinbieber,,https://t.co/r6Zj8zy1lK,False,105365057,295830,Sat Mar 28 16:41:22 +0000 2009,False,True,en,,,,,,11413,74873,False,tl
Thu Mar 28 15:10:26 +0000 2019,1111284416171511808,:) https://t.co/9CT3lMXzr8,[],['https://twitter.com/TheEllenShow/status/1110947410673582082'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,27260086,Justin Bieber,justinbieber,,https://t.co/r6Zj8zy1lK,False,105365057,295830,Sat Mar 28 16:41:22 +0000 2009,False,True,en,,,,,,53905,327375,False,und
Sat Mar 02 05:40:40 +0000 2019,1101718946137300992,Thank you. #25,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,27260086,Justin Bieber,justinbieber,,https://t.co/r6Zj8zy1lK,False,105365057,295830,Sat Mar 28 16:41:22 +0000 2009,False,True,en,,,,,,90232,442272,False,en
Sat Feb 09 20:56:08 +0000 2019,1094339188143546368,❤️ https://t.co/LDAdrlphlk,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,27260086,Justin Bieber,justinbieber,,https://t.co/r6Zj8zy1lK,False,105365057,295830,Sat Mar 28 16:41:22 +0000 2009,False,True,en,,,,,,56257,373609,False,und
Wed Apr 24 03:03:28 +0000 2019,1120885941764276226,"Galera, eu e a Isabella gostaríamos de agradecer por todas as mensagens de parabéns dos últimos dois dias! Muito da… https://t.co/EYuIhkDCe4",[],['https://twitter.com/i/web/status/1120885941764276226'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,183,6628,False,pt
Tue Apr 23 02:25:47 +0000 2019,1120514071021985793,Thank you! Lion forever https://t.co/81nUMdfiWt,[],['https://twitter.com/orlandocitysc/status/1120334827486679040'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,224,3995,False,en
Tue Apr 23 02:25:28 +0000 2019,1120513992391262216,What a great memory!! Thank you 🙏🏼 https://t.co/KwjsvqaCGc,[],['https://twitter.com/fifacom/status/1120315567200722944'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,604,5342,False,en
Tue Apr 23 02:22:26 +0000 2019,1120513227606188032,Thank you 🙏🏼 https://t.co/ey1dYfR7kG,[],['https://twitter.com/mls/status/1120343110100426752'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,300,4256,False,en
Mon Apr 22 19:35:04 +0000 2019,1120410712935993346,What a great memory!! Thank you https://t.co/tupcxy31Fi,[],['https://twitter.com/championsleague/status/1120376154337230849'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,4496,41361,False,en
Mon Apr 22 19:34:05 +0000 2019,1120410461932085251,Gracias 🙏🏼 https://t.co/Nq7lCmmOZt,[],['https://twitter.com/laliga/status/1120394337798578176'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,534,5987,False,es
Mon Apr 22 19:33:23 +0000 2019,1120410289541976064,Obrigado por fazer parte de muitos desses 37 anos! https://t.co/vdesqgK1zX,[],['https://twitter.com/galvaobueno/status/1120346322081595393'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,117,1526,False,pt
Mon Apr 22 19:32:42 +0000 2019,1120410115516129283,Obrigado Rei ! https://t.co/L6e2IMYlyk,[],['https://twitter.com/pele/status/1120354944962396160'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,267,3994,False,pt
Mon Apr 22 19:32:14 +0000 2019,1120409997521948673,Gracias 🙏🏼 https://t.co/sVvFRmohTQ,[],['https://twitter.com/fifaworldcup_es/status/1120373448608501762'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,710,6960,False,es
Mon Apr 01 18:34:48 +0000 2019,1112785401423462401,Queridos voluntários #FIFAWWC muito obrigado 🙏🏼 #DareToShine https://t.co/enhMsZjOqb,"['FIFAWWC', 'DareToShine']",['https://twitter.com/FIFAWWC/status/1112732032210214917'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,61,936,False,pt
Thu Mar 14 20:27:25 +0000 2019,1106290757038682112,Arriva il derby di Milano 🔥⚽️ #MilanInter #tbt https://t.co/wj6ZElwTCt,"['MilanInter', 'tbt']",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,2342,16580,False,it
Mon Mar 11 12:18:35 +0000 2019,1105080574786633731,May God bless and comfort our hearts 😢🙏🏼 My sincere condolences. https://t.co/Wv8slZCGl1,[],['https://twitter.com/WFP/status/1105070116499349504'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,196,2154,False,en
Fri Mar 01 01:41:36 +0000 2019,1101296395833749504,Great memory 🦁 https://t.co/oEg8vW7XrI,[],['https://twitter.com/OrlandoCitySC/status/1101290959529226245'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,131,2169,False,en
Thu Feb 28 22:47:38 +0000 2019,1101252614262571008,Proud to be part of the Chinese Footballer of the year 2018 sharing my experiences with the football community. https://t.co/6CbuXVBqUc,[],['http://vikt.re/6lHZBkoY'],"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,73,1789,False,en
Thu Feb 28 15:02:18 +0000 2019,1101135511274618881,Essa veio do álbum de família #tbt 📷😉 https://t.co/p6soSzqKQz,['tbt'],['http://vikt.re/kwrtBzkk'],"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,264,4758,False,pt
Wed Feb 27 16:30:49 +0000 2019,1100795400406134784,Excited about El Clásico!! One of the most important derby's in the world #RMClasico https://t.co/OsAQ3lzPuQ,['RMClasico'],['http://vikt.re/PUAyuhBo'],"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,230,2775,False,en
Mon Feb 25 21:38:27 +0000 2019,1100148039438790656,Once again I had a great time in China!! https://t.co/jLEA5jUIvY,[],['http://vikt.re/eRpBJJQg'],"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,118,2126,False,en
Thu Feb 14 17:16:29 +0000 2019,1096095847098564610,#ValentinesDay https://t.co/o9neyQqhBO,['ValentinesDay'],['http://vikt.re/Nxf3Ud48'],"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,138,3720,False,und
Fri Feb 08 15:18:15 +0000 2019,1093891765285863429,Meus sentimentos e orações aos familiares e amigos das vítimas. Que Deus conforte os corações 🙏🏼 https://t.co/8Fo0CD5cGe,[],['https://twitter.com/Flamengo/status/1093835637512421377'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,1548,10212,False,pt
Thu Feb 07 15:34:07 +0000 2019,1093533371819585541,This looks great - four months to the #FIFAWWC! #LegendsAssemble https://t.co/Iss3Xfkfgg,"['FIFAWWC', 'LegendsAssemble']",['https://twitter.com/FIFAWWC/status/1093528728800501762'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,60865434,Kaka,KAKA,,,False,29642943,303,Tue Jul 28 10:05:26 +0000 2009,False,True,en,,,,,,74,1205,False,en
Tue Jan 01 21:23:31 +0000 2019,1080212949464043520,One of my favorite of many things about what the Trump hat represents to me is that people can’t tell me what to do because I’m black,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,17043,110692,False,en
Tue Jan 01 21:18:05 +0000 2019,1080211582955663360,Spoke with Joe Rogan    Podcast coming soon🔥🔥🔥,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,66262,325399,False,en
Tue Jan 01 21:11:00 +0000 2019,1080209800846176256,From now on I’m performing with my mutherfucking hat on 🐉🐉🐉,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,11224,92348,False,en
Tue Jan 01 20:58:38 +0000 2019,1080206689469489153,RT @Maha_Sattva: @kanyewest https://t.co/RDqTElWzdk,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,1568,0,False,und
Tue Jan 01 20:58:27 +0000 2019,1080206642040340481,Love everyone      Start the year clean      Just be     All love,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,16746,60240,False,en
Tue Jan 01 20:57:33 +0000 2019,1080206417523429376,RT @yetaughtni: Honestly felt like the TL needed this... words of wisdom from the wisest ✨✨✨✨ https://t.co/NvsovzihjT,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,7171,0,False,en
Tue Jan 01 20:57:18 +0000 2019,1080206353308692480,RT @JordanPrileszky: Rolling into 2019 with a line up of my favourite illustrations of @kanyewest /// Thank you for always being an inspira…,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,1501,0,False,en
Tue Jan 01 20:56:53 +0000 2019,1080206247981309952,RT @rihsnake: DOPE https://t.co/CcDM9W3h08,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,722,0,False,en
Tue Jan 01 20:56:31 +0000 2019,1080206155811414016,RT @BasedCharlie: Drake telling OVO fest that Kanye is his biggest Inspiration just Incase y’all needed more confirmation https://t.co/XFCo…,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,2387,0,False,en
Tue Jan 01 20:56:25 +0000 2019,1080206130041651200,RT @ima_fix_wolves: @kanyewest KANYE KANYE KANYE I WANNA FRAME KIDS SEE GHOSTS SHORT FILM POSTER NEXT https://t.co/NpbHk7edJi,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,198,0,False,en
Tue Jan 01 20:56:19 +0000 2019,1080206103969914880,RT @TrvppyHippy: had to snap real quick ya feel me https://t.co/ZjiFcsHlBO,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,297,0,False,en
Tue Jan 01 20:55:35 +0000 2019,1080205920431296512,RT @KanyeStanWV: My two @kanyewest tattoos https://t.co/sZOcjMePHc,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,529,0,False,en
Tue Jan 01 20:55:13 +0000 2019,1080205829662371840,RT @LUVisUzi: We need a collab Mr West...😌 https://t.co/uvCqDLdtZk,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,2525,0,False,en
Tue Jan 01 20:53:55 +0000 2019,1080205500854153216,RT @tyfg_noodles: @kanyewest my tattoos are a daily inspiration thank you for the greatness https://t.co/s2LSXXj2Un,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,135,0,False,en
Tue Jan 01 20:52:32 +0000 2019,1080205153729302528,RT @KrysJenner: My new bed spread tho #Famous https://t.co/hnvw9eCtdW,['Famous'],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,1201,0,False,en
Tue Jan 01 20:50:44 +0000 2019,1080204699494535168,RT @IconicYeezy: https://t.co/btopYDbxBA,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,706,0,False,und
Tue Jan 01 20:50:14 +0000 2019,1080204572717592578,RT @YEEZYtaughtyou: @kanyewest the process of greatness https://t.co/bZI9etimc3,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,114,0,False,en
Tue Jan 01 20:49:45 +0000 2019,1080204454450712576,RT @YEEZYtaughtyou: 🐻 @TeamKanyeDaily @KimKardashian https://t.co/rtzLCa287k,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,169686021,ye,kanyewest,,https://t.co/R6cANtszQ0,False,29295740,268,Thu Jul 22 23:00:05 +0000 2010,False,True,en,,,,,,243,0,False,und
